symbol	oncogene	tsgene	hgnc_id
FGB	FALSE	FALSE	HGNC:3662
FGF19	FALSE	FALSE	HGNC:3675
FGF2	FALSE	FALSE	HGNC:3676
FGF5	FALSE	FALSE	HGNC:3683
FGFBP1	FALSE	FALSE	HGNC:19695
FGFR1	TRUE	FALSE	HGNC:3688
FGFR2	TRUE	FALSE	HGNC:3689
FGFR3	TRUE	FALSE	HGNC:3690
FGFR4	TRUE	FALSE	HGNC:3691
FH	FALSE	TRUE	HGNC:3700
FHIT	FALSE	TRUE	HGNC:3701
FHOD1	FALSE	FALSE	HGNC:17905
FIGNL1	FALSE	FALSE	HGNC:13286
FILIP1L	FALSE	FALSE	HGNC:24589
FIZ1	FALSE	FALSE	HGNC:25917
FKBP9	FALSE	FALSE	HGNC:3725
FLCN	FALSE	TRUE	HGNC:27310
FLG	FALSE	FALSE	HGNC:3748
FLI1	TRUE	FALSE	HGNC:3749
FLII	FALSE	FALSE	HGNC:3750
FLNA	FALSE	FALSE	HGNC:3754
FLRT2	FALSE	FALSE	HGNC:3761
FLT1	FALSE	FALSE	HGNC:3763
FLT3	TRUE	FALSE	HGNC:3765
FLT4	TRUE	FALSE	HGNC:3767
FLYWCH1	FALSE	FALSE	HGNC:25404
FMN2	FALSE	FALSE	HGNC:14074
FMNL3	FALSE	FALSE	HGNC:23698
FMR1	FALSE	FALSE	HGNC:3775
FN3KRP	FALSE	FALSE	HGNC:25700
FNBP1L	FALSE	FALSE	HGNC:20851
FOLH1	FALSE	FALSE	HGNC:3788
FOXA1	TRUE	FALSE	HGNC:5021
FOXA2	FALSE	FALSE	HGNC:5022
FOXB2	FALSE	FALSE	HGNC:23315
FOXE1	FALSE	FALSE	HGNC:3806
FOXK1	FALSE	FALSE	HGNC:23480
FOXK2	FALSE	FALSE	HGNC:6036
FOXL2	TRUE	TRUE	HGNC:1092
FOXM1	FALSE	FALSE	HGNC:3818
FOXO1	TRUE	TRUE	HGNC:3819
FOXO3	TRUE	TRUE	HGNC:3821
FOXO4	TRUE	TRUE	HGNC:7139
FOXP1	TRUE	FALSE	HGNC:3823
FOXP2	FALSE	FALSE	HGNC:13875
FOXQ1	FALSE	FALSE	HGNC:20951
FOXR1	TRUE	FALSE	HGNC:29980
FOXR2	FALSE	FALSE	HGNC:30469
FPR1	FALSE	FALSE	HGNC:3826
FRA10AC1	FALSE	FALSE	HGNC:1162
FREM2	FALSE	FALSE	HGNC:25396
FRG1	FALSE	FALSE	HGNC:3954
FRG2B	FALSE	FALSE	HGNC:33518
FRMD7	FALSE	FALSE	HGNC:8079
FRMD8	FALSE	FALSE	HGNC:25462
FRMPD2	FALSE	FALSE	HGNC:28572
FRMPD4	FALSE	FALSE	HGNC:29007
FSCB	FALSE	FALSE	HGNC:20494
FSHR	FALSE	FALSE	HGNC:3969
FSIP1	FALSE	FALSE	HGNC:21674
FSIP2	FALSE	FALSE	HGNC:21675
FSTL3	TRUE	FALSE	HGNC:3973
FSTL5	FALSE	FALSE	HGNC:21386
FTCD	FALSE	FALSE	HGNC:3974
FTH1	FALSE	FALSE	HGNC:3976
FTO	FALSE	FALSE	HGNC:24678
FUBP1	TRUE	TRUE	HGNC:4004
FUBP3	FALSE	FALSE	HGNC:4005
FUS	FALSE	TRUE	HGNC:4010
FXR1	FALSE	FALSE	HGNC:4023
FXYD3	FALSE	FALSE	HGNC:4027
FYB2	FALSE	FALSE	HGNC:27295
FYN	FALSE	FALSE	HGNC:4037
FZD1	FALSE	FALSE	HGNC:4038
FZD3	FALSE	FALSE	HGNC:4041
G2E3	FALSE	FALSE	HGNC:20338
G3BP1	FALSE	FALSE	HGNC:30292
G3BP2	FALSE	FALSE	HGNC:30291
G6PC	FALSE	FALSE	HGNC:4056
GAB3	FALSE	FALSE	HGNC:17515
GABRA1	FALSE	FALSE	HGNC:4075
GABRA2	FALSE	FALSE	HGNC:4076
GABRA6	FALSE	FALSE	HGNC:4080
GABRB2	FALSE	FALSE	HGNC:4082
GABRG1	FALSE	FALSE	HGNC:4086
GAL3ST1	FALSE	FALSE	HGNC:24240
GALNS	FALSE	FALSE	HGNC:4122
GALNT13	FALSE	FALSE	HGNC:23242
GALNTL5	FALSE	FALSE	HGNC:21725
GALNTL6	FALSE	FALSE	HGNC:33844
GATA1	TRUE	TRUE	HGNC:4170
GATA2	TRUE	FALSE	HGNC:4171
GATA3	TRUE	TRUE	HGNC:4172
GATA4	FALSE	FALSE	HGNC:4173
GATA6	FALSE	FALSE	HGNC:4174
GATAD1	FALSE	FALSE	HGNC:29941
GATM	FALSE	FALSE	HGNC:4175
GBE1	FALSE	FALSE	HGNC:4180
GCC2	FALSE	FALSE	HGNC:23218
GCSAML	FALSE	FALSE	HGNC:29583
GDF5	FALSE	FALSE	HGNC:4220
GFRA1	FALSE	FALSE	HGNC:4243
GFRAL	FALSE	FALSE	HGNC:32789
GGA3	FALSE	FALSE	HGNC:17079
GGCT	FALSE	FALSE	HGNC:21705
GIGYF2	FALSE	FALSE	HGNC:11960
GIMAP4	FALSE	FALSE	HGNC:21872
GINS1	FALSE	FALSE	HGNC:28980
GLI1	TRUE	FALSE	HGNC:4317
GLI3	FALSE	FALSE	HGNC:4319
GLIPR1L2	FALSE	FALSE	HGNC:28592
GLIPR2	FALSE	FALSE	HGNC:18007
GLIS2	FALSE	FALSE	HGNC:29450
GLRA3	FALSE	FALSE	HGNC:4328
GLS2	FALSE	FALSE	HGNC:29570
GLT8D2	FALSE	FALSE	HGNC:24890
GLYAT	FALSE	FALSE	HGNC:13734
GLYR1	FALSE	FALSE	HGNC:24434
GMFB	FALSE	FALSE	HGNC:4373
GML	FALSE	FALSE	HGNC:4375
GNA11	TRUE	FALSE	HGNC:4379
GNA12	FALSE	FALSE	HGNC:4380
GNA13	FALSE	FALSE	HGNC:4381
GNA14	FALSE	FALSE	HGNC:4382
GNA15	FALSE	FALSE	HGNC:4383
GNAI1	FALSE	FALSE	HGNC:4384
GNAI2	FALSE	FALSE	HGNC:4385
GNAQ	TRUE	FALSE	HGNC:4390
GNAS	TRUE	FALSE	HGNC:4392
GNAT1	FALSE	FALSE	HGNC:4393
GNB1	FALSE	FALSE	HGNC:4396
GNG2	FALSE	FALSE	HGNC:4404
GNG3	FALSE	FALSE	HGNC:4405
GNG7	FALSE	FALSE	HGNC:4410
GNPTAB	FALSE	FALSE	HGNC:29670
GOLGA2	FALSE	FALSE	HGNC:4425
GOLGA6L6	FALSE	FALSE	HGNC:37225
GOLGB1	FALSE	FALSE	HGNC:4429
GOPC	FALSE	FALSE	HGNC:17643
GORASP1	FALSE	FALSE	HGNC:16769
GOT1	FALSE	FALSE	HGNC:4432
GPAM	FALSE	FALSE	HGNC:24865
GPAT4	FALSE	FALSE	HGNC:20880
GPATCH4	FALSE	FALSE	HGNC:25982
GPATCH8	FALSE	FALSE	HGNC:29066
GPC3	TRUE	TRUE	HGNC:4451
GPC5	FALSE	TRUE	HGNC:4453
GPC6	FALSE	FALSE	HGNC:4454
GPR107	FALSE	FALSE	HGNC:17830
GPR141	FALSE	FALSE	HGNC:19997
GPR174	FALSE	FALSE	HGNC:30245
GPR183	FALSE	FALSE	HGNC:3128
GPR32	FALSE	FALSE	HGNC:4487
GPR50	FALSE	FALSE	HGNC:4506
GPRIN1	FALSE	FALSE	HGNC:24835
GPRIN2	FALSE	FALSE	HGNC:23730
GPS1	FALSE	FALSE	HGNC:4549
GPS2	FALSE	FALSE	HGNC:4550
GPX1	FALSE	FALSE	HGNC:4553
GPX5	FALSE	FALSE	HGNC:4557
GRAMD1B	FALSE	FALSE	HGNC:29214
GRB2	FALSE	FALSE	HGNC:4566
GRHL2	FALSE	FALSE	HGNC:2799
GRHPR	FALSE	FALSE	HGNC:4570
GRIA2	FALSE	FALSE	HGNC:4572
GRIA3	FALSE	FALSE	HGNC:4573
GRID1	FALSE	FALSE	HGNC:4575
GRIK2	FALSE	FALSE	HGNC:4580
GRIK3	FALSE	FALSE	HGNC:4581
GRIK5	FALSE	FALSE	HGNC:4583
GRIN1	FALSE	FALSE	HGNC:4584
GRIN2A	FALSE	TRUE	HGNC:4585
GRIN2D	FALSE	FALSE	HGNC:4588
GRM1	FALSE	FALSE	HGNC:4593
GRM3	TRUE	FALSE	HGNC:4595
GRM5	FALSE	FALSE	HGNC:4597
GRM8	FALSE	FALSE	HGNC:4600
GRSF1	FALSE	FALSE	HGNC:4610
GSDMA	FALSE	FALSE	HGNC:13311
GSDMC	FALSE	FALSE	HGNC:7151
GSDME	FALSE	FALSE	HGNC:2810
GSK3A	FALSE	FALSE	HGNC:4616
GSTA4	FALSE	FALSE	HGNC:4629
GSTM5	FALSE	FALSE	HGNC:4637
GTF2B	FALSE	FALSE	HGNC:4648
GTF2I	FALSE	FALSE	HGNC:4659
GUCY1A2	FALSE	FALSE	HGNC:4684
GUSB	FALSE	FALSE	HGNC:4696
GXYLT1	FALSE	FALSE	HGNC:27482
GYPC	FALSE	FALSE	HGNC:4704
H1-2	FALSE	FALSE	HGNC:4716
H1-3	FALSE	FALSE	HGNC:4717
H1-4	FALSE	FALSE	HGNC:4718
H1-5	FALSE	FALSE	HGNC:4719
H1-8	FALSE	FALSE	HGNC:18463
H2AC11	FALSE	FALSE	HGNC:4737
H2AC16	FALSE	FALSE	HGNC:4730
H2AC17	FALSE	FALSE	HGNC:4735
H2AC20	FALSE	FALSE	HGNC:4738
H2AC6	FALSE	FALSE	HGNC:4733
H2AC7	FALSE	FALSE	HGNC:4729
H2AZ2	FALSE	FALSE	HGNC:20664
H2BC11	FALSE	FALSE	HGNC:4761
H2BC12	FALSE	FALSE	HGNC:13954
H2BC17	FALSE	FALSE	HGNC:4758
H2BC3	FALSE	FALSE	HGNC:4751
H2BC5	FALSE	FALSE	HGNC:4747
H2BC7	FALSE	FALSE	HGNC:4752
H2BC8	FALSE	FALSE	HGNC:4746
H2BC9	FALSE	FALSE	HGNC:4755
H3-3A	TRUE	FALSE	HGNC:4764
H3-3B	TRUE	FALSE	HGNC:4765
H3-5	FALSE	FALSE	HGNC:33164
H3C10	FALSE	FALSE	HGNC:4775
H3C11	FALSE	FALSE	HGNC:4771
H3C12	FALSE	FALSE	HGNC:4774
H3C2	TRUE	FALSE	HGNC:4776
H3C3	FALSE	FALSE	HGNC:4768
H3C4	FALSE	FALSE	HGNC:4767
H3C8	FALSE	FALSE	HGNC:4772
H4C11	FALSE	FALSE	HGNC:4785
H4C2	FALSE	FALSE	HGNC:4789
H4C4	FALSE	FALSE	HGNC:4782
H4C5	FALSE	FALSE	HGNC:4790
H4C8	FALSE	FALSE	HGNC:4788
HAPLN1	FALSE	FALSE	HGNC:2380
HAVCR1	FALSE	FALSE	HGNC:17866
HAX1	FALSE	FALSE	HGNC:16915
HCFC2	FALSE	FALSE	HGNC:24972
HCN1	FALSE	FALSE	HGNC:4845
HDAC1	FALSE	FALSE	HGNC:4852
HDAC2	FALSE	FALSE	HGNC:4853
HDAC7	FALSE	FALSE	HGNC:14067
HDAC9	FALSE	FALSE	HGNC:14065
HEATR1	FALSE	FALSE	HGNC:25517
HECTD1	FALSE	FALSE	HGNC:20157
HECW1	FALSE	FALSE	HGNC:22195
HECW2	FALSE	FALSE	HGNC:29853
HELZ2	FALSE	FALSE	HGNC:30021
HEPACAM2	FALSE	FALSE	HGNC:27364
HERC1	FALSE	FALSE	HGNC:4867
HERC2	FALSE	FALSE	HGNC:4868
HES1	FALSE	FALSE	HGNC:5192
HEXA	FALSE	FALSE	HGNC:4878
HEY1	TRUE	FALSE	HGNC:4880
HGF	FALSE	FALSE	HGNC:4893
HHAT	FALSE	FALSE	HGNC:18270
HHLA2	FALSE	FALSE	HGNC:4905
HIF1A	TRUE	FALSE	HGNC:4910
HIKESHI	FALSE	FALSE	HGNC:26938
HINFP	FALSE	FALSE	HGNC:17850
HIP1	TRUE	FALSE	HGNC:4913
HIPK2	FALSE	FALSE	HGNC:14402
HIVEP1	FALSE	FALSE	HGNC:4920
HK3	FALSE	FALSE	HGNC:4925
HLA-A	FALSE	FALSE	HGNC:4931
HLA-B	FALSE	FALSE	HGNC:4932
HLA-DQA1	FALSE	FALSE	HGNC:4942
HLA-DRB1	FALSE	FALSE	HGNC:4948
HLA-DRB5	FALSE	FALSE	HGNC:4953
HLA-F	FALSE	FALSE	HGNC:4963
HLF	TRUE	FALSE	HGNC:4977
HLTF	FALSE	FALSE	HGNC:11099
HM13	FALSE	FALSE	HGNC:16435
HMCN1	FALSE	FALSE	HGNC:19194
HMGA1	TRUE	FALSE	HGNC:5010
HMGA2	TRUE	FALSE	HGNC:5009
HMGB1	FALSE	FALSE	HGNC:4983
HNF1A	FALSE	TRUE	HGNC:11621
HNF1B	FALSE	FALSE	HGNC:11630
HNF4A	FALSE	FALSE	HGNC:5024
HNRNPA2B1	TRUE	FALSE	HGNC:5033
HNRNPA3	FALSE	FALSE	HGNC:24941
HNRNPC	FALSE	FALSE	HGNC:5035
HNRNPCL1	FALSE	FALSE	HGNC:29295
HNRNPD	FALSE	FALSE	HGNC:5036
HNRNPDL	FALSE	FALSE	HGNC:5037
HNRNPH3	FALSE	FALSE	HGNC:5043
HNRNPK	FALSE	FALSE	HGNC:5044
HNRNPL	FALSE	FALSE	HGNC:5045
HNRNPU	FALSE	FALSE	HGNC:5048
HORMAD1	FALSE	FALSE	HGNC:25245
HOXA10	FALSE	FALSE	HGNC:5100
HOXA11	TRUE	TRUE	HGNC:5101
HOXA13	TRUE	FALSE	HGNC:5102
HOXA7	FALSE	FALSE	HGNC:5108
HOXA9	TRUE	TRUE	HGNC:5109
HOXC11	TRUE	FALSE	HGNC:5123
HOXC13	TRUE	FALSE	HGNC:5125
HOXC6	FALSE	FALSE	HGNC:5128
HOXD11	TRUE	FALSE	HGNC:5134
HOXD13	TRUE	FALSE	HGNC:5136
HPD	FALSE	FALSE	HGNC:5147
HPSE2	FALSE	FALSE	HGNC:18374
HRAS	TRUE	FALSE	HGNC:5173
HRH4	FALSE	FALSE	HGNC:17383
HRNR	FALSE	FALSE	HGNC:20846
HS1BP3	FALSE	FALSE	HGNC:24979
HS2ST1	FALSE	FALSE	HGNC:5193
HSBP1	FALSE	FALSE	HGNC:5203
HSF1	FALSE	FALSE	HGNC:5224
HSP90AB1	FALSE	FALSE	HGNC:5258
HSPA1L	FALSE	FALSE	HGNC:5234
HSPA4	FALSE	FALSE	HGNC:5237
HSPG2	FALSE	FALSE	HGNC:5273
HTR1E	FALSE	FALSE	HGNC:5291
HTR3C	FALSE	FALSE	HGNC:24003
HTR7	FALSE	FALSE	HGNC:5302
HTRA1	FALSE	FALSE	HGNC:9476
HUWE1	FALSE	FALSE	HGNC:30892
HVCN1	FALSE	FALSE	HGNC:28240
HYDIN	FALSE	FALSE	HGNC:19368
ICAM3	FALSE	FALSE	HGNC:5346
ICAM4	FALSE	FALSE	HGNC:5347
ID3	FALSE	TRUE	HGNC:5362
IDH1	TRUE	FALSE	HGNC:5382
IDH2	TRUE	FALSE	HGNC:5383
IFI27	FALSE	FALSE	HGNC:5397
IFI44L	FALSE	FALSE	HGNC:17817
IFIT3	FALSE	FALSE	HGNC:5411
IFITM2	FALSE	FALSE	HGNC:5413
IFITM3	FALSE	FALSE	HGNC:5414
IFT140	FALSE	FALSE	HGNC:29077
IGDCC4	FALSE	FALSE	HGNC:13770
IGF1R	FALSE	FALSE	HGNC:5465
IGF2	FALSE	FALSE	HGNC:5466
IGF2BP2	FALSE	TRUE	HGNC:28867
IGF2BP3	FALSE	FALSE	HGNC:28868
IGF2R	FALSE	FALSE	HGNC:5467
IGFN1	FALSE	FALSE	HGNC:24607
IGLL5	FALSE	FALSE	HGNC:38476
IGSF10	FALSE	FALSE	HGNC:26384
IKBKB	TRUE	FALSE	HGNC:5960
IKZF1	FALSE	TRUE	HGNC:13176
IKZF2	FALSE	FALSE	HGNC:13177
IKZF3	FALSE	FALSE	HGNC:13178
IL13RA1	FALSE	FALSE	HGNC:5974
IL18RAP	FALSE	FALSE	HGNC:5989
IL1A	FALSE	FALSE	HGNC:5991
IL1B	FALSE	FALSE	HGNC:5992
IL1RL1	FALSE	FALSE	HGNC:5998
IL22	FALSE	FALSE	HGNC:14900
IL2RG	FALSE	FALSE	HGNC:6010
IL36A	FALSE	FALSE	HGNC:15562
IL4R	FALSE	FALSE	HGNC:6015
IL6ST	TRUE	FALSE	HGNC:6021
IL7R	TRUE	FALSE	HGNC:6024
IMMP2L	FALSE	FALSE	HGNC:14598
IMP4	FALSE	FALSE	HGNC:30856
IMPG2	FALSE	FALSE	HGNC:18362
ING1	FALSE	FALSE	HGNC:6062
INHBA	FALSE	FALSE	HGNC:6066
INO80	FALSE	FALSE	HGNC:26956
INPP4A	FALSE	FALSE	HGNC:6074
INPP4B	FALSE	FALSE	HGNC:6075
INPP5J	FALSE	FALSE	HGNC:8956
INPPL1	FALSE	FALSE	HGNC:6080
INSR	FALSE	FALSE	HGNC:6091
INSYN2B	FALSE	FALSE	HGNC:37271
INTS12	FALSE	FALSE	HGNC:25067
INTS4	FALSE	FALSE	HGNC:25048
INTS6L	FALSE	FALSE	HGNC:27334
INTS7	FALSE	FALSE	HGNC:24484
IPO4	FALSE	FALSE	HGNC:19426
IPO5	FALSE	FALSE	HGNC:6402
IPO7	FALSE	FALSE	HGNC:9852
IQCB1	FALSE	FALSE	HGNC:28949
IQCG	FALSE	FALSE	HGNC:25251
IQGAP1	FALSE	FALSE	HGNC:6110
IQGAP2	FALSE	FALSE	HGNC:6111
IRAG1	FALSE	FALSE	HGNC:7237
IRAG2	FALSE	FALSE	HGNC:6690
IRAK4	FALSE	FALSE	HGNC:17967
IRF1	FALSE	FALSE	HGNC:6116
IRF2	FALSE	FALSE	HGNC:6117
IRF2BP2	FALSE	FALSE	HGNC:21729
IRF4	TRUE	TRUE	HGNC:6119
IRF5	FALSE	FALSE	HGNC:6120
IRF6	FALSE	FALSE	HGNC:6121
IRF7	FALSE	FALSE	HGNC:6122
IRF8	FALSE	FALSE	HGNC:5358
IRS1	FALSE	FALSE	HGNC:6125
IRS2	FALSE	FALSE	HGNC:6126
IRS4	TRUE	TRUE	HGNC:6128
IRX6	FALSE	FALSE	HGNC:14675
ISCA2	FALSE	FALSE	HGNC:19857
ISOC2	FALSE	FALSE	HGNC:26278
ISX	FALSE	FALSE	HGNC:28084
ITCH	FALSE	FALSE	HGNC:13890
ITGA4	FALSE	FALSE	HGNC:6140
ITGAE	FALSE	FALSE	HGNC:6147
ITGAV	FALSE	FALSE	HGNC:6150
ITGB7	FALSE	FALSE	HGNC:6162
ITIH1	FALSE	FALSE	HGNC:6166
ITK	FALSE	FALSE	HGNC:6171
ITLN1	FALSE	FALSE	HGNC:18259
ITPKB	FALSE	FALSE	HGNC:6179
ITPR3	FALSE	FALSE	HGNC:6182
ITPRID1	FALSE	FALSE	HGNC:27363
IWS1	FALSE	FALSE	HGNC:25467
JAG1	FALSE	FALSE	HGNC:6188
JAK1	TRUE	TRUE	HGNC:6190
JAK2	TRUE	FALSE	HGNC:6192
JAK3	TRUE	FALSE	HGNC:6193
JAKMIP2	FALSE	FALSE	HGNC:29067
JMJD1C	FALSE	FALSE	HGNC:12313
JUN	TRUE	FALSE	HGNC:6204
KALRN	FALSE	FALSE	HGNC:4814
KANSL1	FALSE	FALSE	HGNC:24565
KARS1	FALSE	FALSE	HGNC:6215
KASH5	FALSE	FALSE	HGNC:26520
KAT6A	TRUE	FALSE	HGNC:13013
KAT6B	FALSE	TRUE	HGNC:17582
KAT7	TRUE	FALSE	HGNC:17016
KATNB1	FALSE	FALSE	HGNC:6217
KBTBD11	FALSE	FALSE	HGNC:29104
KBTBD4	FALSE	FALSE	HGNC:23761
KBTBD8	FALSE	FALSE	HGNC:30691
KCNA4	FALSE	FALSE	HGNC:6222
KCNA6	FALSE	FALSE	HGNC:6225
KCNAB1	FALSE	FALSE	HGNC:6228
KCNB2	FALSE	FALSE	HGNC:6232
KCNH2	FALSE	FALSE	HGNC:6251
KCNH5	FALSE	FALSE	HGNC:6254
KCNJ5	TRUE	FALSE	HGNC:6266
KCNJ9	FALSE	FALSE	HGNC:6270
KCNK1	FALSE	FALSE	HGNC:6272
KCNK10	FALSE	FALSE	HGNC:6273
KCNN2	FALSE	FALSE	HGNC:6291
KCNN3	FALSE	FALSE	HGNC:6292
KCNQ3	FALSE	FALSE	HGNC:6297
KCNQ5	FALSE	FALSE	HGNC:6299
KCNT2	FALSE	FALSE	HGNC:18866
KCNU1	FALSE	FALSE	HGNC:18867
KCTD2	FALSE	FALSE	HGNC:21294
KCTD7	FALSE	FALSE	HGNC:21957
KCTD8	FALSE	FALSE	HGNC:22394
KDELR1	FALSE	FALSE	HGNC:6304
KDM1A	FALSE	FALSE	HGNC:29079
KDM1B	FALSE	FALSE	HGNC:21577
KDM2A	FALSE	FALSE	HGNC:13606
KDM2B	FALSE	FALSE	HGNC:13610
KDM5A	TRUE	FALSE	HGNC:9886
KDM5C	FALSE	TRUE	HGNC:11114
KDM6A	TRUE	TRUE	HGNC:12637
KDR	TRUE	FALSE	HGNC:6307
KEAP1	FALSE	TRUE	HGNC:23177
KEL	FALSE	FALSE	HGNC:6308
KHDC3L	FALSE	FALSE	HGNC:33699
KHDRBS2	FALSE	FALSE	HGNC:18114
KHSRP	FALSE	FALSE	HGNC:6316
KIF13A	FALSE	FALSE	HGNC:14566
KIF16B	FALSE	FALSE	HGNC:15869
KIF1A	FALSE	FALSE	HGNC:888
KIF1B	FALSE	FALSE	HGNC:16636
KIF21A	FALSE	FALSE	HGNC:19349
KIF21B	FALSE	FALSE	HGNC:29442
KIF27	FALSE	FALSE	HGNC:18632
KIF2B	FALSE	FALSE	HGNC:29443
KIFC3	FALSE	FALSE	HGNC:6326
KIN	FALSE	FALSE	HGNC:6327
KIR3DL1	FALSE	FALSE	HGNC:6338
KIT	TRUE	FALSE	HGNC:6342
KLF2	FALSE	FALSE	HGNC:6347
KLF4	TRUE	TRUE	HGNC:6348
KLF5	FALSE	FALSE	HGNC:6349
KLF6	FALSE	TRUE	HGNC:2235
KLHDC4	FALSE	FALSE	HGNC:25272
KLHL10	FALSE	FALSE	HGNC:18829
KLHL11	FALSE	FALSE	HGNC:19008
KLHL17	FALSE	FALSE	HGNC:24023
KLHL5	FALSE	FALSE	HGNC:6356
KLHL6	FALSE	FALSE	HGNC:18653
KLHL8	FALSE	FALSE	HGNC:18644
KLK1	FALSE	FALSE	HGNC:6357
KLK3	FALSE	FALSE	HGNC:6364
KLK6	FALSE	FALSE	HGNC:6367
KLK7	FALSE	FALSE	HGNC:6368
KMO	FALSE	FALSE	HGNC:6381
KMT2A	TRUE	FALSE	HGNC:7132
KMT2B	FALSE	FALSE	HGNC:15840
KMT2C	FALSE	TRUE	HGNC:13726
KMT2D	TRUE	TRUE	HGNC:7133
KMT2E	FALSE	FALSE	HGNC:18541
KNDC1	FALSE	FALSE	HGNC:29374
KNL1	FALSE	TRUE	HGNC:24054
KNSTRN	TRUE	FALSE	HGNC:30767
KPNB1	FALSE	FALSE	HGNC:6400
KRAS	TRUE	FALSE	HGNC:6407
KRCC1	FALSE	FALSE	HGNC:28039
KREMEN1	FALSE	FALSE	HGNC:17550
KRT13	FALSE	FALSE	HGNC:6415
KRT15	FALSE	FALSE	HGNC:6421
KRT222	FALSE	FALSE	HGNC:28695
KRT84	FALSE	FALSE	HGNC:6461
KRTAP12-1	FALSE	FALSE	HGNC:20529
KRTAP13-3	FALSE	FALSE	HGNC:18925
KRTAP20-2	FALSE	FALSE	HGNC:18944
KRTAP4-3	FALSE	FALSE	HGNC:18908
KRTAP4-5	FALSE	FALSE	HGNC:18899
KRTAP5-11	FALSE	FALSE	HGNC:23606
KRTAP5-5	FALSE	FALSE	HGNC:23601
KTN1	FALSE	FALSE	HGNC:6467
LAMA2	FALSE	FALSE	HGNC:6482
LAMA3	FALSE	FALSE	HGNC:6483
LAMA4	FALSE	FALSE	HGNC:6484
LAMB1	FALSE	FALSE	HGNC:6486
LAMC1	FALSE	FALSE	HGNC:6492
LAPTM4A	FALSE	FALSE	HGNC:6924
LAPTM4B	FALSE	FALSE	HGNC:13646
LARP1	FALSE	FALSE	HGNC:29531
LARP4B	FALSE	TRUE	HGNC:28987
LARP7	FALSE	FALSE	HGNC:24912
LATS1	FALSE	TRUE	HGNC:6514
LATS2	FALSE	TRUE	HGNC:6515
LBP	FALSE	FALSE	HGNC:6517
LCE1D	FALSE	FALSE	HGNC:29465
LCE4A	FALSE	FALSE	HGNC:16613
LCK	TRUE	FALSE	HGNC:6524
LCTL	FALSE	FALSE	HGNC:15583
LDB1	FALSE	FALSE	HGNC:6532
LDHAL6A	FALSE	FALSE	HGNC:28335
LDLRAD1	FALSE	FALSE	HGNC:32069
LEF1	TRUE	TRUE	HGNC:6551
LEMD2	FALSE	FALSE	HGNC:21244
LEMD3	FALSE	FALSE	HGNC:28887
LEPR	FALSE	FALSE	HGNC:6554
LEPROTL1	FALSE	TRUE	HGNC:6555
LETM1	FALSE	FALSE	HGNC:6556
LFNG	FALSE	FALSE	HGNC:6560
LGALS1	FALSE	FALSE	HGNC:6561
LGSN	FALSE	FALSE	HGNC:21016
LIFR	FALSE	FALSE	HGNC:6597
LILRB1	FALSE	FALSE	HGNC:6605
LILRB2	FALSE	FALSE	HGNC:6606
LIMCH1	FALSE	FALSE	HGNC:29191
LIMD2	FALSE	FALSE	HGNC:28142
LIMK1	FALSE	FALSE	HGNC:6613
LIN7A	FALSE	FALSE	HGNC:17787
LLGL1	FALSE	FALSE	HGNC:6628
LLGL2	FALSE	FALSE	HGNC:6629
LMCD1	FALSE	FALSE	HGNC:6633
LMNTD2	FALSE	FALSE	HGNC:28561
LMO1	TRUE	FALSE	HGNC:6641
LMO2	TRUE	FALSE	HGNC:6642
LMX1A	FALSE	FALSE	HGNC:6653
LONRF1	FALSE	FALSE	HGNC:26302
LONRF3	FALSE	FALSE	HGNC:21152
LOXHD1	FALSE	FALSE	HGNC:26521
LPAR1	FALSE	FALSE	HGNC:3166
LPAR3	FALSE	FALSE	HGNC:14298
LPAR4	FALSE	FALSE	HGNC:4478
LPP	TRUE	FALSE	HGNC:6679
LRFN2	FALSE	FALSE	HGNC:21226
LRFN5	FALSE	FALSE	HGNC:20360
LRIG1	FALSE	FALSE	HGNC:17360
LRIG2	FALSE	FALSE	HGNC:20889
LRIG3	FALSE	TRUE	HGNC:30991
LRP1	FALSE	FALSE	HGNC:6692
LRP1B	FALSE	TRUE	HGNC:6693
LRRC17	FALSE	FALSE	HGNC:16895
LRRC18	FALSE	FALSE	HGNC:23199
LRRC32	FALSE	FALSE	HGNC:4161
LRRC37A3	FALSE	FALSE	HGNC:32427
LRRC45	FALSE	FALSE	HGNC:28302
LRRC47	FALSE	FALSE	HGNC:29207
LRRC4C	FALSE	FALSE	HGNC:29317
LRRC55	FALSE	FALSE	HGNC:32324
LRRC66	FALSE	FALSE	HGNC:34299
LRRC7	FALSE	FALSE	HGNC:18531
LRRC75B	FALSE	FALSE	HGNC:33155
LRRIQ1	FALSE	FALSE	HGNC:25708
LRRIQ3	FALSE	FALSE	HGNC:28318
LRRK1	FALSE	FALSE	HGNC:18608
LRRK2	FALSE	FALSE	HGNC:18618
LRRN3	FALSE	FALSE	HGNC:17200
LRRTM1	FALSE	FALSE	HGNC:19408
LRRTM4	FALSE	FALSE	HGNC:19411
LRTM1	FALSE	FALSE	HGNC:25023
LRWD1	FALSE	FALSE	HGNC:21769
LSAMP	FALSE	FALSE	HGNC:6705
LTA4H	FALSE	FALSE	HGNC:6710
LTB	FALSE	FALSE	HGNC:6711
LTBP2	FALSE	FALSE	HGNC:6715
LTBP4	FALSE	FALSE	HGNC:6717
LTK	FALSE	FALSE	HGNC:6721
